"CODIGO";"NOMBRE";"PROGRAMA";"COD_PADRE";"ORDEN"
"2V800802401";"GESTIÓN CATEGORÍAS";"MWL.BLOGCAT";"2V8008024";"10"
"2V800802402";"GESTIÓN ARTÍCULOS";"MWL.BLOGART";"2V8008024";"20"
"2V800802403";"COMUNIDADES / GRUPOS TRABAJO";"MWL.BLOG";"2V8008024";"30"
"2V800802404";"GESTIÓN ETIQUETAS";"MWL.BLOGETI";"2V8008024";"40"
"2V8008025";"COMUNIDADES / GRUPOS TRABAJO";"MWL.BLOG";"2V80080";"240"
"2V8008026";"VISOR XML";"MWL.VISORXML";"2V80080";"260"
"2V8008028";"TAREAS / GTD";"MWL.GTD";"2V80080";"280"
"2V8008030";"SGA";"";"2V80080";"165"
"2V800803010";"ENTRADA LOGÍSTICA";"MWL.RFRECOMLOG";"2V8008030";"10"
"2V800803015";"COLOCACIÓN";"MWL.RFCOLOCA";"2V8008030";"15"
"2V800803020";"REPOSICIÓN";"MWL.RFREPOSICION";"2V8008030";"20"
"2V800803025";"PREPARACIÓN";"MWL.RFPREPARACION";"2V8008030";"25"
"2V800803030";"EMBALAJE";"MWL.RFEMBALAJE";"2V8008030";"30"
"2V800803035";"CONSOLIDACIÓN PALETS";"MWL.RFCONSOLIDA";"2V8008030";"35"
"2V800803045";"REGULARIZACIÓN";"MWL.RFREGULA";"2V8008030";"45"
"2V800803050";"ROTURA";"MWL.RFROTURAS";"2V8008030";"50"
"2V800803055";"REPOSICIÓN MANUAL";"MWL.RFREPOSMANUALES";"2V8008030";"55"
"2V800803060";"CONSULTA ETIQUETA";"MWL.RFCONSETIQ";"2V8008030";"60"
"2V800803065";"CAMBIO BOX EXPED.";"MWL.RFPALETBOX";"2V8008030";"65"
"2V800803070";"GENERACIÓN ALBARÁN";"MWL.GENALBLOGEX";"2V8008030";"70"
"2V8008070";"CONECTIVIDAD E INTERFACES";"";"2V80080";"240"
"2V800807001";"MONITOR SERVICIOS AUTOMATIZADO";"MWL.MONITOR";"2V8008070";"10"
"2V800807002";"SERVICIOS DE DOCKERS";"MWL.DOCKERS";"2V8008070";"20"
"2V8008080";"DINÁMICO";"MWL.U_PIDEDATO";"2V80080";"900"
"2V8008090";"SOPORTE";"MWL.SOPORTE";"2V80080";"990"
"2V8008092";"WIDGETS";"MWL.WIDGETS";"2V80080";"992"
"2V8008099";"CONFIGURACIÓN";"MWL.PARAM";"2V80080";"999"
"2V8060";"PORTALES";"";"2V80";""
"2V806001";"MAESTROS";"";"2V8060";""
"2V80600101";"PORTALES";"ECOM_PORTALES";"2V806001";""
"2V80600102";"USUARIOS PORTALES WEB";"ECOM_USUARIOS_WEB";"2V806001";""
"2V806002";"ARTÍCULOS";"";"2V8060";""
"2V80600201";"ARTÍCULOS PORTALES WEB";"ECOM_ART_PORT";"2V806002";"200"
"2V80600202";"ARTÍCULOS DESCRIPCIONES WEB";"ECOM_ART_DESC";"2V806002";"300"
"2V80600203";"GALERÍA DE IMÁGENES";"ECOM_ARTIMA";"2V806002";"400"
"2V80600204";"ARTÍCULOS RELACIONADOS";"ECOM_ARTICULOS_RELACIONADOS";"2V806002";"500"
"2V80600205";"PALABRAS CLAVE";"ECOM_PALABRAS_CLAVE";"2V806002";"600"
"2V80600205";"PALABRAS CLAVE";"ECOM_PALABRAS_CLAVE";"2V806002";""
"2V80600206";"FAMILIAS PORTALES WEB";"ECOM_FAM_PORT";"2V806002";"100"
"2V806212";"BLOQUEO DE MÓDULOS";"";"2V10010010";"250"
"2V806213";"MÓDULOS";"BLOQMOD";"2V806212";"100"
"2V806214";"ASIGNACIÓN DIARIOS A MÓDULOS";"BLODIAMOD";"2V806212";"200"
"2V806215";"BLOQUEO DE MÓDULOS";"BLOENTD";"2V806212";"300"
"2V85";"OPCIONES GESTIÓN AVANZADAS";"";"";"1700"
"2V85010";"GENERADOR DE INFORMES";"";"2V85";"100"
"2V85010002";"CONFIGURAR TABLAS GENERADOR";"U_GITABLAS";"2V85010";"100"
"2V85010004";"TABLAS PERSONALIZADAS GENERAD.";"U_GI_PERSTAB";"2V85010";"200"
"2V85010005";"PLANTILLAS HTML";"U_GISKINS";"2V85010";"250"
"2V85010006";"______________________________";"NULO";"2V85010";"300"
"2V85010007";"PERMISOS DE EDICIÓN DE INFORME";"U_GI_PERSED";"2V85010";"275"
"2V85010008";"GRUPOS DE TABLAS";"U_GITABLASGRP";"2V85010";"225"
"2V85010010";"CREAR / MODIFICAR INFORME";"U_GENINF";"2V85010";"400"
"2V85010020";"DISEÑO MENÚ DE INFORMES";"U_GENINF_MENU";"2V85010";"500"
"2V85010030";"MENÚ POR USUARIO";"U_GENINF_USU";"2V85010";"600"
"2V85020";"GESTOR DOCUMENTAL";"";"2V85";"200"
"2V85020010";"ORGANIZACIONES CALIDAD";"L_MORGCA";"2V85020";"100"
"2V85020020";"TIPOS DE ...";"";"2V85020";"200"
"2V8502002010";"TIPOS DE DOCUMENTO";"L_MTDOCC";"2V85020020";"100"
"2V8502002020";"TIPOS DE ASOCIACIÓN";"CADOCTICL";"2V85020020";"200"
"2V8502002030";"MOTIVOS RECHAZO/SUSTITUC. DOC.";"L_MMOTIV";"2V85020020";"300"
"2V8502002040";"PROCEDIMIENTOS ARCHIVOS ERP";"U_FILEPROC";"2V85020020";"400"
"2V8502002050";"CÓD. ESTADÍSTICOS DOCUMENTOS";"CRM_MCOESA";"2V85020020";"500"
"2V8502002060";"TIPOS DE FORMULARIO";"U_MFORM";"2V85020020";"600"
"2V8502002070";"TIPOS DE ASISTENTES FORMULARIO";"FORMULARIOS_TIPOS_ASISTENTES";"2V85020020";"700"
"2V85020030";"DIFUSIÓN";"";"2V85020";"300"
"2V8502003010";"AREAS DE LA EMPRESA";"L_MAREAS";"2V85020030";"100"
"2V8502003020";"DEPARTAMENTOS";"L_MDEPAR";"2V85020030";"200"
"2V8502003030";"CARGOS DE LA EMPRESA";"L_MCAREM";"2V85020030";"300"
"2V8502003040";"ACCIONES DE ACCESO A DOCUMENTO";"CA_ACCION_DOC";"2V85020030";"400"
"2V85020040";"FASES DE DOCUMENTOS";"";"2V85020";"400"
"2V8502004010";"FASES DE REVISIÓN DE DOCUMENTO";"CA_FASESDOC";"2V85020040";"100"
"2V8502004020";"CAMBIO DE FASES PERMITIDOS";"CA_CAMFASDOC";"2V85020040";"200"
"2V85020060";"______________________________";"NULO";"2V85020";"500"
"2V85020070";"DOCUMENTOS";"CA_DOCUMENTO";"2V85020";"600"
"2V85020080";"______________________________";"NULO";"2V85020";"700"
"2V85020090";"MENÚ DOCUMENTAL";"CA_MENUDOC";"2V85020";"800"
"2V85030";"GESTIÓN DE ALERTAS";"";"2V85";"300"
"2V85030010";"USUARIOS RELACIONADOS";"CRMUSUARIO_RELACIONADO";"2V85030";"100"
"2V85030015";"USUARIOS DE CORREOS";"MAIL_SENDERS";"2V85030";"200"
"2V85030020";"______________________________";"NULO";"2V85030";"300"
"2V85030030";"MANTENIMIENTO DE ALERTAS";"ALRT_ALERTAS";"2V85030";"400"
"2V85030035";"CONSULTA COLA DE ALERTAS";"ALRT_ALERTAS_COLA";"2V85030";"500"
"2V85030040";"CONSULTA LOG DE ALERTAS";"ALRT_ALERTAS_LOG";"2V85030";"600"
"2V85040";"GESTIÓN DE INDICADORES";"";"2V85";"400"
"2V85040010";"MAESTRO DE INDICADORES";"CRMMINDIC";"2V85040";"100"
"2V85040020";"OBJETIVOS DE INDICADORES";"CRMINDIC_OBJ";"2V85040";"150"
"2V85040030";"RANGOS DE INDICADORES/COLUMNAS";"CRMINDRAN";"2V85040";"200"
"2V85040035";"VALORES DE INDICADORES";"CRMINDIC_VALORES";"2V85040";"250"
"2V85040040";"VISUALIZAR INDICADORES";"CRMINDICADORES";"2V85040";"300"
"2V85050";"GESTIÓN EVENTOS";"";"2V85";"500"
"2V85050010";"COLA DE EVENTOS";"U_EVT_AQ";"2V85050";"100"
"2V85060";"GESTIÓN DE CALENDARIOS";"";"2V85";"500"
"2V8506010";"MAESTRO DE CALENDARIOS";"U_CALEN";"2V85060";"100"
"2V90";"CUADROS DE MANDO - BI";"";"";"1800"
"2V90000";"VISTA 360º";"";"2V90";"100"
"2V90000010";"PARÁMETROS VISTA 360º";"CGPARAM";"2V90000";"100"
"2V90000020";"VISTA 360º";"CONSGEN";"2V90000";"200"
"2V90010";"CUADROS DE MANDO GESTIÓN";"";"2V90";"200"
"2V90010010";"VENTAS";"ESTA_FACT";"2V90010";"100"
"2V90010015";"COMPRAS";"ESTA_COMP";"2V90010";"200"
"2V90010020";"STOCKS";"ESTA_STOCKS";"2V90010";"350"
"2V90010025";"MOVIMIENTOS";"COMP_MOVIM";"2V90010";"375"
"2V90010030";"PRODUCCIÓN";"ESTA_PROD";"2V90010";"380"
"2V90010050";"___________(EXCEL)____________";"NULO";"2V90010";"400"
"2V90010055";"VENTAS";"ESTADISTICAS_FACTURACION.XLS";"2V90010";"500"
"2V90010060";"COMPRAS";"ESTADISTICAS_COMPRAS.XLS";"2V90010";"600"
"2V90010065";"GESTIÓN STOCK";"ESTADISTICAS_STOCKS.XLS";"2V90010";"700"
"2V90010070";"MOVIMIENTOS ALMACÉN";"ESTADISTICASMOVIMIENTOS12.XLS";"2V90010";"900"
"2V90010075";"PRODUCCIÓN";"ESTADISTICAS_PRODUCCION.XLS";"2V90010";"900"
"2V90010080";"MAPA DE UBICACIONES";"MAPA_UBICACIONES.XLS";"2V90010";"1000"
"2V90010085";"MAPA UBICACIONES 3 DIMENSIONES";"HTTP://VIGO.EDISAGALICIA.COM/DEMOS/MAPAUBIC/MOSTRAR_MAPA.PHP";"2V90010";"1100"
"2V90020";"CUADROS DE MANDO FINANCIEROS";"";"2V90";"300"
"2V90020010";"DIARIO CONTABLE DETALLADO";"DIARIO_OFICIAL.XLS";"2V90020";"100"
"2V90020015";"LANZAR PLANTILLAS HOJA CÁLCULO";"CMF_BI_INF_EXCEL_RUN";"2V90020";"600"
"2V90020020";"BALANCE SUMAS Y SALDOS";"SALDOS.XLS";"2V90020";"200"
"2V90020030";"BALANCE DE SITUACIÓN PLAN 2007";"BALANCE_PGC07.XLS";"2V90020";"300"
"2V90020040";"PÉRDIDAS Y GANANCIAS PLAN 2007";"PYG_PGC07.XLS";"2V90020";"400"
"2V90020050";"ESTADO CAMBIOS PATRI.NETO 2007";"PATRIMONIO07.XLS";"2V90020";"500"
"2V90040";"GESTOR DE CUADROS DE MANDO";"";"2V90";"500"
"2V90040010";"MANTENIMIENTO CUADROS DE MANDO";"BI_CM";"2V90040";"100"
"2V90040020";"EJECUCIÓN CUADRO DE MANDO";"BI_EJEC";"2V90040";"200"
"2V95";"CONECTIVIDAD E INTERFACES";"";"";"1900"
"2V95010";"GESTIÓN DE COMUNICACIONES ";"NULO";"2V95";"100"
"2V95015";"E.D.I.";"";"2V95";"200"
"2V95015001";"EDICOM SCHEMAS";"EDICOM_SCHEMAS";"2V95015";"20"
"2V95015003";"EDICOM ESTACIONES - SCHEMA";"EDICOM_ESTACIONES_SCHEMA";"2V95015";"30"
"2V95015004";"PLANTILLAS DE PARÁMETROS EDI";"EDI_PLANTILLAS";"2V95015";"40"
"2V95015005";"MANTENIMIENTO DE FORMATOS EDI";"FORMEDI";"2V95015";"50"
"2V95015006";"EDICOM ESTACIONES";"EDICOM_ESTACIONES";"2V95015";"10"
"2V95015007";"PARAMETRIZACIÓN COACSU";"EDIPARAM";"2V95015";"60"
"2V95015008";"PARAMETRIZACIÓN INTEG.CLIENTES";"INTAUTEDICL";"2V95015";"70"
"2V95015009";"______________________________";"NULO";"2V95015";"90"
"2V95015010";"GENERACIÓN EDI PEDIDOS COMPRA";"F_MTOEDICOM";"2V95015";"100"
"2V95015015";"GENERACIÓN EDI PEDIDOS VENTA";"F_EDIPED";"2V95015";"200"
"2V95015020";"GENERACIÓN EDI ALBARÁN VENTA";"F_EDIALB";"2V95015";"300"
"2V95015025";"GENERACIÓN EDI FACTURA VENTA";"F_EDIFAC";"2V95015";"400"
"2V95015030";"GENERACIÓN EDI COACSU";"EDI_COACSU";"2V95015";"500"
"2V95015035";"PANEL DE IMPORTACIÓN EDI";"INTEGRA_EDI";"2V95015";"450"
"2V95015080";"______________________________";"NULO";"2V95015";"800"
"2V95015085";"CONSULTA FACTURAS EDI ENVIADAS";"F_ACTEDI";"2V95015";"850"
"2V95017";"INTEGRACIÓN CON BAVEL";"";"2V95";"250"
"2V9501710";"EQUIVALENCIAS";"TG_EQUIV";"2V95017";"110"
"2V9501720";"GENERACIÓN XML DE FACTURAS";"TG_GENXML";"2V95017";"120"
"2V95020";"SERVIDOR SINCRONIZACIÓN PDA,S";"";"2V95";"300"
"2V95020010";"DISEÑO PERFILES SINCRONIZACIÓN";"MVL_SINCRO";"2V95020";"100"
"2V95030";"INTEGRACIÓN SMS CON LIBRA";"NULO";"2V95";"400"
"2V95035";"INTEGRACIÓN DE FAX CON LIBRA";"NULO";"2V95";"500"
"2V95040";"INTEGRACIÓN OUTLOOK";"";"2V95";"600"
"2V95040010";"FORMS REGION";"CRMOUTLOOK_FR";"2V95040";"100"
"2V95040020";"ELEMENTOS DE INTEGRACIÓN";"CRMOUTLOOK_ELEM";"2V95040";"200"
"2V95045";"INTEGRACIÓN CON BIZERBAS";"";"2V95";"650"
"2V9504510";"PARÁMETROS";"BI_PARAM";"2V95045";"10"
"2V9504520";"ESTADOS";"BI_ESBIZ";"2V95045";"20"
"2V9504530";"BÁSCULAS";"BI_BASCU";"2V95045";"30"
"2V9504540";"FORMATO DE ETIQUETAS";"BI_METIQ";"2V95045";"40"
"2V9504550";"DATOS DE CLIENTE POR ARTÍCULO";"BI_MCLAR";"2V95045";"50"
"2V9504560";"DESCRIPCIONES POR CLIENTE";"CO_DESETI";"2V95045";"60"
"2V9504570";"ETIQUETAS POR ARTÍCULO";"BI_ETART";"2V95045";"70"
"2V95060";"INTEGRACIÓN CON PLC,S";"NULO";"2V95";"700"
"2V95070";"INTEGRACIÓN CON ALMACÉN AUTOM.";"NULO";"2V95";"800"
"2V95090";"INTEGRACIÓN CON OTROS SISTEMAS";"";"2V95";"900"
"2V95090010";"EXPORTACIÓN DOCUMENTOS LIBRA";"";"2V95090";""
"2V9509001010";"EXPORTACIÓN DOCUMENTOS";"EXPORT_DOC_WS";"2V95090010";""
"2V9509001090";"LOG EXPORTACIÓN DOCUMENTOS";"EXPDCLOG";"2V95090010";""
"2V95090020";"INTEGRACIÓN CON TWO";"";"2V95090";"200"
"2V9509002005";"TRADUCCIONES TWO";"TWO_TRADUCCIONES";"2V95090020";"5"
"2V9509002010";"EXPORTACIÓN DE DOCUMENTOS";"EXPORT_DOC_WS";"2V95090020";"10"
"2V9509002011";"INTEGRACIÓN DE STOCKS";"TWO_STOCKS_INTG";"2V95090020";"11"
"2V95090030";"INTEGRACIÓN CON ONIX";"";"2V95090";""
"2V9509003000";"PARÁMETROS DE INTEGRACIÓN";"ONIX_PARAM";"2V95090030";"0"
"2V9509003001";"PANEL DE INTEGRACIÓN";"ONIX_PANEL";"2V95090030";"1"
"2V95100";"INTEGRACIÓN CON SISTEMAS SARA";"";"2V95";"1000"
"2V95110";"INTEGRACIÓN CON STEFF";"";"2V95";""
"2V9511010";"PARAMETROS INTEGRACIÓN STEF";"STEF_PARAMETROS";"2V95110";""
"2V9511020";"COMUNICACIONES STEF";"STEF_COMUNICA";"2V95110";""
"2V9511030";"MANT. LUGARES CARGA STEF";"STEF_LUGAR_CARGA";"2V95110";""
"2V9511040";"MANT. LUGARES DESCARGA STEF";"STEF_LUGAR_DESCARGA";"2V95110";""
"2V95115";"INTEGRACIÓN CON RENOVA";"";"2V95";"1115"
"2V9511510";"PANEL INTEGRACIONES RENOVA";"INRENOVA";"2V95115";"10"
"2V95120";"GESTIÓN DE MIGRACIONES";"";"2V95";"1100"
"2V9512010";"MIGRACIONES - BBDD";"GAL_MIG_BBDD";"2V95120";""
"2V9512020";"MIGRACIONES - CATÁLOGO";"GAL_MIG_GENINF";"2V95120";""
"2V95130";"INTEGRACIÓN APIS GOOGLE";"";"2V95";""
"2V9513010";"GOOGLE - CUENTAS";"GAL_APICNT";"2V95130";"100"
"2V9513020";"GOOGLE - CONTACTOS";"GAL_CNTS";"2V95130";"200"
"2V95135";"INTEGRACIÓN CON DOCUWARE";"";"2V95";""
"2V9513510";"PARAM SINCRONIZACIÓN MAESTROS";"DOCU_PARAM_SINCRO";"2V95135";"1"
"2V95140";"INTEGRACIÓN PESOS BÁSCULAS";"PESOBASCULA";"2V95";"1200"
"2V95145";"INTEGRACIÓN CON MERCADOS";"";"2V95";"1250"
"2V9514510";"MERCABARNA";"";"2V95145";""
"2V951451005";"PARÁMETROS GENERALES";"MERCBCN_PARAM";"2V9514510";""
"2V951451007";"PARAMETIZACIÓN RUTAS FICHEROS";"MERCBCN_FICHEROS";"2V9514510";""
"2V951451010";"PARÁMETROS GENERALES X CASILLA";"MERCBCN_PARAM_CASILLA";"2V9514510";""
"2V951451015";"EQUIVALENCIA FORMAS DE PAGO";"MERCBCN_EQUIV_FPAGO";"2V9514510";""
"2V951451020";"PARÁMETROS CASILLA/FORMA PAGO";"MERCBCN_CAS_FP";"2V9514510";""
"2V951451025";"PARÁMETROS ASOCIACIÓN AGENTES";"MERCBCN_AGENTES";"2V9514510";""
"2V951451030";"EQUIV. TIPOS IMPUESTO CLIENTES";"MERCBCN_IMPU_CLI";"2V9514510";""
"2V951451035";"CONFIG. PARTIDAS GENÉRICAS";"MERCBCN_PART_GEN";"2V9514510";""
"2V951451040";"EQUIV. PRESENTACIONES ARTICULO";"MERCBCN_PRESENT_EQUIV";"2V9514510";""
"2V951451050";"PANEL DE INTEGRACIÓN";"MERCBCN_PANEL";"2V9514510";""
"2V951451070";"INFORME DE CUADRE DIARIO";"MERCBCN_CUADRE";"2V9514510";""
"2V951451080";"LIQUIDACIONES DE ALB. COMPRAS";"MERCBCN_LIQACOM";"2V9514510";""
"2V951451090";"IMPRESIÓN LIQUIDACIÓN ALB COM";"MERCBCN_LIS_LIQACOM";"2V9514510";"130"
"2V95150";"INTEGRACIÓN CON TOMTOM";"";"2V95";"1300"
"2V9515005";"PARÁMETROS CONEXIÓN TOMTOM";"F_CONXTOMTOM";"2V95150";""
"2V9515050";"ENVÍO DE ALBARANES A TOMTOM";"F_ENVIOS_TOMTOM";"2V95150";""
"2V9515060";"MENSAJES RECIBIDOS TOMTOM";"GI:STD_MSG_TOMTOM";"2V95150";""
"2V9515070";"CLIENTES NO GEOLOCALIZADOS";"GI:STD_WF_CLIENTES";"2V95150";""
"2V9515080";"GEOLOCALIZACIÓN CLIENTES";"F_GEOLOC";"2V95150";""
"2V9515085";"GEOLOCALIZACIÓN MENSAJES";"F_GEOMENSAJES_LOC";"2V95150";""
"2V95153";"INTEGRACIÓN CON AXESOR";"";"2V95";"1350"
"2V9515305";"GRUPOS DE BALANCE AXESOR";"AXR_EMPGB";"2V95153";""
"2V95160";"INTEGRACIÓN CON DOCUTEN";"";"2V95";"1500"
"2V9516010";"PANEL DE CONTROL";"GAL_DOCT_PANEL";"2V95160";"1"
"2V9516020";"MANTENIMIENTO DE FIRMANTES";"GAL_DOCT_FMTES";"2V95160";"2"
"2V9516030";"CONFIGURACIÓN DE FIRMAS";"GAL_DOCT_FIRMA";"2V95160";"3"
"2V9516040";"PARAMETRIZACIÓN API";"GAL_DOCUTEN_PARAM";"2V95160";"4"
"2V95170";"INTEG. FREIGHT INTELLIGENCE";"";"2V95";"1600"
"2V9517010";"PARÁM. FREIGHT INTELLIGENCE";"FIM_PARAM";"2V95170";""
"2V95175";"INTEGRACIÓN ARCHIVOS STORED";"GAL_INARCHSTRD";"2V95";"1700"
"2V95198";"PARÁMETROS PARA INTEGRACIONES";"GAL_PARAMS";"2V95";"9998"
"2V95199";"PROXY";"";"2V95";"9999"
"2V95199901";"CONSULTA COMUNICACIONES";"GAL_PROXY_LOG";"2V95199";"1"
"2V96";"ENTORNO";"";"";"2000"
"2V96000";"PERFILES";"";"2V96";"100"
"2V96000010";"PERFILES";"PERFILES";"2V96000";"100"
"2V96000030";"GRUPOS DE USUARIOS";"U_GRPUSU";"2V96000";"300"
"2V96010";"USUARIOS";"";"2V96";"200"
"2V96010005";"ROLES DE PERMISOS";"ROLES_ACCESO";"2V96010";"50"
"2V96010010";"USUARIOS";"USUARIOS2";"2V96010";"100"
"2V96010015";"______________________________";"NULO";"2V96010";"200"
"2V96010020";"USUARIOS AUTORIZADORES";"C_MTORIZ";"2V96010";"300"
"2V96010050";"AUTORIZACIÓN EN CAJA";"CJUSUAR";"2V96010";"500"
"2V96010065";"AUTORIZACIÓN EN NOMINAS";"";"2V96010";"600"
"2V9601006510";"AUTORIZACIONES EN SUBEMPRESAS";"RH_AUTO";"2V96010065";"100"
"2V9601006520";"PERMISOS MODIFICAR NÓMINA";"RH_MDFPERMI";"2V96010065";"200"
"2V96010070";"AUTORIZACIÓN EN RRHH";"RHH_AUTUSU";"2V96010";"700"
"2V96010080";"AUTORIZACIÓN EN BPM";"";"2V96010";"800"
"2V9601008010";"EQUIPOS";"CRMEQUIPOS";"2V96010080";"100"
"2V9601008015";"GRUPOS DE ASIGNACIÓN";"CRMGRUPASIG";"2V96010080";"150"
"2V9601008020";"TIPOS DE EXPEDIENTES";"CRMTIPOS_EXPEDIENTE";"2V96010080";"200"
"2V96010090";"AUTORIZACIÓN EN PROYECTOS";"";"2V96010";"900"
"2V9601009010";"TIPOS PRESUPUESTO";"PRC_TIPOPRESUP";"2V96010090";"100"
"2V9601009015";"TIPOS BORRADO";"PRC_TIPOBOR";"2V96010090";"200"
"2V9601009020";"MOVIMIENTOS FASES DE PROYECTO";"PRC_CODPROY";"2V96010090";"300"
"2V9601009025";"TIPOS DE CERTIFICACIÓN";"PRC_TIPOCERTIF";"2V96010090";"400"
"2V9601009030";"MOVIMIENTOS CERTIFICACIÓN";"PRC_MOVCERTIF";"2V96010090";"500"
"2V9601009035";"TIPOS DE PROYECTO";"PRC_CONT_PRE";"2V96010090";"600"
"2V9601009040";"MOVIMIENTOS PARTIDAS";"PRC_CODPART";"2V96010090";"700"
"2V9601009045";"CLAVES ESTADÍSTICAS";"PRC_CLAVEST";"2V96010090";"800"
"2V9601009050";"DELEGACIÓN PARA CONCURSOS";"PRC_DELEG_CONC";"2V96010090";"900"
"2V9601009055";"MOVIMIENTOS DE AVALES";"PRC_CODMOVAVAL";"2V96010090";"1000"
"2V96020";"MENÚS";"";"2V96";"300"
"2V96020005";"TIPO DE OPCIONES DE MENÚ";"U_TIPOPMEN";"2V96020";"100"
"2V96020010";"MENÚS";"MMENUS";"2V96020";"200"
"2V96020020";"MENÚS POR PERFILES";"MEN_PERF";"2V96020";"300"
"2V96020030";"CAMBIO DE VERSIÓN DE MENÚS";"MENPERMIG";"2V96020";"400"
"2V96023";"WIDGETS";"";"2V96";"350"
"2V96023005";"WIDGETS";"U_WIDGETS";"2V96023";"50"
"2V96023020";"PÁGINAS DE WIDGETS";"U_WIDPAG";"2V96023";"100"
"2V96025";"NOTAS Y MENSAJES DE USUARIOS";"";"2V96";"400"
"2V96025010";"NOTAS DE USUARIOS";"CRMNOTAS";"2V96025";"100"
"2V96025020";"MENSAJES DE USUARIOS";"CRMMENSAJ";"2V96025";"200"
"2V96025030";"CONSULTA MENSAJES ENVIADOS";"CRMMENENV";"2V96025";"300"
"2V96030";"CONFIGURACIÓN ENTORNO";"";"2V96";"500"
"2V96030010";"PROGRAMAS";"U_MPROG";"2V96030";"100"
"2V96030015";"PROGRAMAS PERSONALIZADOS";"U_MPRPER";"2V96030";"200"
"2V96030020";"LISTAS DE VALORES";"U_MLISVA";"2V96030";"300"
"2V96030025";"LISTAS VALORES PERSONALIZADAS";"U_MLVPER";"2V96030";"400"
"2V96030030";"PLANTILLAS PROGRAMAS";"U_MPLANT";"2V96030";"500"
"2V96030035";"MENSAJES";"MENSAJ";"2V96030";"600"
"2V96030040";"MENSAJES PERSONALIZADOS";"MENPER";"2V96030";"700"
"2V96030042";"INFORMES";"U_BIPPR";"2V96030";"750"
"2V96030043";"INFORMES PERSONALIZADOS";"U_BIPPRP";"2V96030";"775"
"2V96030045";"PERSONALIZAR ESTÉTICA EMPRESA";"U_MCONEM";"2V96030";"800"
"2V96030050";"PERSONALIZAR ESTÉTICA USUARIO";"U_MCONFG";"2V96030";"900"
"2V96030055";"RELACIONES DE TABLAS";"M_RELENT";"2V96030";"1000"
"2V96030060";"RELACIONES PERSONALIZADAS";"M_RELPER";"2V96030";"1100"
"2V96030062";"ARCHIVOS DE RECURSOS";"U_RESOURCES";"2V96030";"1125"
"2V96030065";"PARÁMETROS MENÚ";"U_MPRMEN";"2V96030";"1200"
"2V96030067";"CARACTERES PERMITIDOS";"JUEGOS_CARACTERES_PERM";"2V96030";"1250"
"2V96030068";"SUSTITUCIONES DE CARACTERES";"SUSTITUCIONES_CARACTERES_NOPER";"2V96030";"1260"
"2V96030069";"SUST. CARACTERES PESONALIZADOS";"SUSTITUCIONES_CAR_NOPERM_PERS";"2V96030";"1270"
"2V96030070";"NOTIFICACIÓN DE PROBLEMAS";"U_PARAM_NOTIF";"2V96030";"1300"
"2V96040";"CONFIGURACIÓN IMPRESORAS";"";"2V96";"600"
"2V96040010";"SISTEMAS";"SISTEMAS";"2V96040";"100"
"2V96040015";"GRUPOS DE PUESTOS";"GRUPOSP";"2V96040";"200"
"2V96040020";"PUESTOS";"PUESTOS";"2V96040";"300"
"2V96040025";"IMPRESORAS FÍSICAS";"IMP_FISI";"2V96040";"400"
"2V96040030";"IMPRESORAS LÓGICAS";"IMPLOGI";"2V96040";"500"
"2V96040035";"IMPRESORAS POR PUESTO";"IMPLOPU";"2V96040";"600"
"2V96040040";"IMPRESORAS POR USUARIO";"IMP_USUA";"2V96040";"700"
"2V96040045";"IMPRESORAS POR PROGRAMA";"IMP_PROG";"2V96040";"800"
"2V96040047";"IMP.X PUESTO Y PROGRAMA";"IMPPUESTOPROG";"2V96040";"850"
"2V96040050";"IMP.X USUARIO Y PROGRAMA";"IMPPU";"2V96040";"900"
"2V96040053";"IMP. X PROGRAMA E INFORME";"IMPLOGMENINF";"2V96040";"950"
"2V96040055";"IMPRESORAS POR ALMACÉN";"IMPALM";"2V96040";"1000"
"2V96040060";"IMPRESORAS POR CENTRO CONTABLE";"IMPRESCC";"2V96040";"1100"
"2V96040065";"LISTADOS POR ALMACÉN";"A_MALIMP";"2V96040";"1200"
"2V96045";"COPIAS DE SEGURIDAD";"";"2V96";"650"
"2V9604510";"PERFILES DE COPIA DE SEGURIDAD";"U_BACKUP_PERFILES";"2V96045";"100"
"2V9604520";"GESTIONAR COPIAS DE SEGURIDAD";"U_BACKUP";"2V96045";"200"
"2V96048";"IMPORTACIONES";"";"2V96";"675"
"2V9604810";"MODELOS DE IMPORTACIÓN";"U_MODIEX";"2V96048";"100"
"2V9604820";"IMPORTAR HOJAS DE CÁLCULO";"U_IMPEXC";"2V96048";"200"
"2V9604830";"DOCUMENTOS IMPORTACIÓN";"U_DOCIMP";"2V96048";"300"
"2V9604840";"ESTRUCTURA DOC. IMPORTACIÓN";"U_MODIMP";"2V96048";"400"
"2V9604850";"IMPORTACIÓN MANUAL DOCUMENTOS";"U_MODSFM";"2V96048";"500"
"2V9604860";"CONSULTA DE IMPORTACIONES";"IMPORTAC_DOC_CAB";"2V96048";"600"
"2V96050";"CONTROL ACTIVIDAD LIBRA";"";"2V96";"700"
"2V96050020";"CONTROL ACTIVIDAD DE USUARIOS";"LOGFILE";"2V96050";"100"
"2V96050030";"MANT. PORT";"PORT";"2V96050";"200"
"2V96050040";"CONSULTA DE INCIDENCIAS";"U_MLIBLG";"2V96050";"300"
